datetime,ISIN,opening_price_eur,closing_price_eur,minimum_price_eur,maximum_price_eur,daily_traded_volume,StartPrice_eur,EndPrice_eur,desviacion_estandar,EndPrice_mxn
2022-12-31 08:04:00,US00206R1023,21.045,21.09,20.88,21.39,25262,20.88,20.94,0.04242640687119446,402.048
2022-12-31 08:06:00,US0028241000,105.6,107.6,105.6,108.55,413,105.6,105.6,0.0,2027.5199999999998
2022-12-31 08:06:00,US00287Y1091,136.96,130.96,130.1,136.96,2579,130.1,130.1,0.0,2497.9199999999996
2022-12-31 08:04:00,US00507V1098,72.87,72.49,71.78,72.87,1146,71.78,71.78,0.0,1378.176
2022-12-31 09:27:00,US00650F1093,12.6,13.1,12.4,13.1,596,12.4,12.4,0.0,238.07999999999998
2022-12-31 08:04:00,US00724F1012,412.45,416.7,407.45,416.7,1276,407.95,407.45,0.3535533905932738,7823.039999999999
2022-12-31 08:04:00,US0079031078,106.0,110.46,105.24,110.54,78960,105.24,105.26,0.014142135623738184,2020.992
2022-12-31 08:04:00,US0090661010,135.02,137.5,132.98,137.9,2628,132.98,132.98,0.0,2553.216
2022-12-31 08:06:00,US0091581068,223.9,223.9,223.9,223.9,1,223.9,223.9,0.0,4298.88
2022-12-31 11:29:00,US00971T1016,93.5,93.42,92.7,93.5,30,92.7,92.7,0.0,1779.84
2022-12-31 08:04:00,US0126531013,170.8,178.15,169.35,178.15,1606,169.35,169.35,0.0,3251.52
2022-12-31 08:13:00,US0138721065,69.82,70.42,68.76,70.94,8614,68.88,68.88,0.0,1322.4959999999999
2022-12-31 08:04:00,US01609W1027,94.55,95.25,92.4,95.35,117724,92.4,92.4,0.0,1774.0800000000002
2022-12-31 08:30:00,US0162551016,442.8,452.9,442.8,452.9,55,442.8,442.8,0.0,8501.76
2022-12-31 10:10:00,US01741R1023,22.8,23.4,22.8,23.4,20,22.8,22.8,0.0,437.76
2022-12-31 11:37:00,US0200021014,109.0,110.0,109.0,110.0,149,109.0,109.0,0.0,2092.7999999999997
2022-12-31 10:31:00,US02043Q1076,138.45,139.45,136.15,139.45,4,136.15,136.15,0.0,2614.08
2022-12-31 08:04:00,US02079K1079,2368.0,2412.0,2358.0,2412.0,1685,2358.0,2358.0,0.0,45273.6
2022-12-31 08:04:00,US02079K3059,2396.0,2413.5,2362.5,2413.5,4260,2362.5,2362.5,0.0,45360.0
2022-12-31 08:04:00,US02209S1033,45.49,45.65,45.22,45.7,4010,45.22,45.22,0.0,868.2239999999999
2022-12-31 08:04:00,US0231351067,2701.0,2743.5,2692.0,2747.0,6411,2692.5,2692.0,0.3535533905932738,51686.4
2022-12-31 08:05:00,US02376R1023,14.99,15.46,14.808,15.46,11784,14.81,14.808,0.0014142135623735675,284.3136
2022-12-31 08:04:00,US0258161092,172.0,172.95,169.3,172.95,717,169.45,169.35,0.07071067811865074,3251.52
2022-12-31 12:00:00,US0268747849,55.48,55.3,54.74,55.48,402,54.74,54.74,0.0,1051.008
2022-12-31 11:48:00,US0304201033,137.9,134.45,134.45,137.9,383,134.45,134.45,0.0,2581.4399999999996
2022-12-31 11:12:00,US03076C1062,266.0,270.0,264.0,270.0,115,264.0,264.0,0.0,5068.8
2022-12-31 08:04:00,US0311621009,199.54,201.4,199.52,201.5,1057,199.54,199.52,0.014142135623718088,3830.784
2022-12-31 09:10:00,US0320951017,63.5,68.0,63.5,68.0,506,63.5,63.5,0.0,1219.2
2022-12-31 10:46:00,US0326541051,143.76,143.0,141.56,143.76,388,141.56,141.56,0.0,2717.9519999999998
2022-12-31 08:04:00,US03662Q1058,282.9,290.8,282.9,290.8,11,282.9,282.9,0.0,5431.679999999999
2022-12-31 08:06:00,US0367521038,390.0,399.6,390.0,399.6,12,390.0,390.0,0.0,7488.0
2022-12-31 08:04:00,US0378331005,144.6,147.06,144.3,147.14,198939,144.38,144.32,0.04242640687119446,2770.944
2022-12-31 08:04:00,US0382221051,118.32,121.8,118.3,121.8,1219,118.3,118.3,0.0,2271.3599999999997
2022-12-31 08:32:00,US0394831020,70.14,69.88,69.52,70.88,1642,69.52,69.52,0.0,1334.7839999999999
2022-12-31 09:21:00,US03966V1070,27.6,27.8,27.6,27.8,11,27.6,27.6,0.0,529.92
2022-12-31 09:30:00,US0527691069,191.72,196.46,191.72,196.46,143,191.72,191.72,0.0,3681.024
2022-12-31 08:04:00,US0605051046,39.515,39.255,38.8,39.65,13087,38.8,38.8,0.0,744.9599999999999
2022-12-31 08:09:00,US0758871091,241.2,241.8,236.8,243.5,136,236.8,236.8,0.0,4546.56
2022-12-31 09:08:00,US0758961009,13.988,14.806,13.9,14.806,1614,13.988,13.9,0.06222539674441561,266.88
2022-12-31 08:04:00,US0846707026,284.0,285.0,281.15,286.35,20117,282.3,281.45,0.6010407640085815,5403.839999999999
2022-12-31 08:04:00,US08862E1091,41.205,42.35,38.91,42.35,2831,38.91,38.91,0.0,747.0719999999999
2022-12-31 08:04:00,US09062X1037,182.14,183.42,181.28,184.0,218,181.28,181.28,0.0,3480.576
2022-12-31 08:06:00,US09075V1026,130.25,134.6,128.2,134.7,98604,129.2,129.0,0.14142135623730148,2476.7999999999997
2022-12-31 08:06:00,US09247X1019,676.2,663.0,658.6,676.2,765,658.6,658.6,0.0,12645.12
2022-12-31 08:04:00,US0937121079,17.5,20.48,17.5,20.63,54418,17.5,17.5,0.0,336.0
2022-12-31 08:06:00,US0970231058,185.8,183.84,175.74,185.8,18567,175.74,175.74,0.0,3374.208
2022-12-31 08:04:00,US09857L1089,2049.0,1973.5,1938.5,2049.0,249,1938.5,1938.5,0.0,37219.2
2022-12-31 11:13:00,US1011371077,39.64,39.75,39.33,39.75,777,39.33,39.33,0.0,755.136
2022-12-31 08:04:00,US1101221083,60.99,60.88,60.24,61.0,4097,60.26,60.24,0.014142135623728137,1156.608
2022-12-31 09:00:00,US11135F1012,515.3,529.0,513.2,529.0,264,514.2,513.2,0.7071067811865476,9853.44
2022-12-31 11:26:00,US12541W2098,86.0,86.0,85.0,86.0,16,85.0,85.0,0.0,1632.0
2022-12-31 11:15:00,US12572Q1058,209.3,211.5,209.3,211.5,305,209.3,209.3,0.0,4018.56
2022-12-31 09:26:00,US1270971039,20.2,21.2,19.6,21.2,1327,19.9,19.6,0.21213203435596223,376.32
2022-12-31 09:00:00,US1273871087,134.8,136.72,133.4,136.98,306,134.8,133.62,0.8343860018001309,2565.504
2022-12-31 11:19:00,US1344291091,40.28,40.09,40.09,40.28,100,40.09,40.09,0.0,769.7280000000001
2022-12-31 09:00:00,US1491231015,164.65,167.4,164.0,167.8,526,164.0,164.0,0.0,3148.7999999999997
2022-12-31 09:24:00,US1567271093,31.51,31.94,31.51,31.94,3,31.51,31.51,0.0,604.992
2022-12-31 12:00:00,US1570851014,5.25,5.3,5.25,5.3,2,5.25,5.25,0.0,100.8
2022-12-31 08:37:00,US1630921096,26.95,27.78,26.95,27.78,30,26.95,26.95,0.0,517.4399999999999
2022-12-31 08:04:00,US1667641005,126.0,127.56,123.84,127.56,5983,123.86,123.84,0.014142135623728137,2377.728
2022-12-31 08:27:00,US1713401024,88.82,87.3,86.92,88.82,187,86.92,86.92,0.0,1668.864
2022-12-31 08:52:00,US1717793095,60.0,60.3,59.96,60.52,211,59.96,59.96,0.0,1151.232
2022-12-31 08:04:00,US17275R1023,50.45,49.79,49.2,50.45,6361,49.31,49.3,0.007071067811869092,946.56
2022-12-31 11:58:00,US1729081059,334.1,336.8,334.0,336.8,3,334.0,334.0,0.0,6412.8
2022-12-31 08:37:00,US1729674242,53.48,53.49,52.86,54.31,12356,52.86,52.86,0.0,1014.9119999999999
2022-12-31 08:04:00,US1773761002,90.55,91.28,90.55,91.28,2197,90.55,90.55,0.0,1738.56
2022-12-31 09:00:00,US1858991011,18.62,19.655,17.905,19.8,15567,17.905,17.905,0.0,343.776
2022-12-31 10:09:00,US1890541097,131.2,130.35,130.35,131.2,55,130.35,130.35,0.0,2502.72
2022-12-31 08:04:00,US1912161007,55.51,55.32,54.88,55.9,18516,54.88,54.88,0.0,1053.696
2022-12-31 08:43:00,US1921085049,3.92,3.902,3.88,3.98,15516,3.881,3.88,0.0007071067811864697,74.496
2022-12-31 09:31:00,US1924461023,78.01,77.6,76.54,78.01,57,76.54,76.54,0.0,1469.568
2022-12-31 08:04:00,US19260Q1076,154.2,170.6,153.0,170.6,16954,153.6,153.0,0.4242640687119245,2937.6
2022-12-31 08:04:00,US1941621039,70.06,68.4,68.4,70.06,318,68.4,68.4,0.0,1313.28
2022-12-31 08:12:00,US20030N1019,41.19,41.835,41.19,42.065,1009,41.19,41.19,0.0,790.848
2022-12-31 08:12:00,US20825C1045,86.09,83.17,81.19,86.09,346,81.19,81.19,0.0,1558.848
2022-12-31 09:00:00,US2193501051,36.11,36.33,36.06,36.33,26,36.06,36.06,0.0,692.352
2022-12-31 08:04:00,US22160K1051,461.4,461.6,456.05,462.15,378,456.05,456.05,0.0,8756.16
2022-12-31 08:06:00,US2220702037,8.102,8.152,7.836,8.152,1619,7.836,7.836,0.0,150.4512
2022-12-31 09:00:00,US2310211063,178.0,183.5,178.0,183.5,42,178.0,178.0,0.0,3417.6
2022-12-31 08:04:00,US2358511028,246.3,246.7,244.7,250.3,632,244.7,244.7,0.0,4698.24
2022-12-31 10:57:00,US23804L1035,142.52,146.9,142.48,147.0,500,142.52,142.48,0.02828427124747637,2735.6159999999995
2022-12-31 08:04:00,US2441991054,309.7,321.2,306.2,322.2,124,306.2,306.2,0.0,5879.04
2022-12-31 09:37:00,US2473617023,36.22,35.805,35.53,36.335,922,35.53,35.53,0.0,682.176
2022-12-31 11:57:00,US24906P1093,49.76,48.49,48.49,49.76,499,48.49,48.49,0.0,931.008
2022-12-31 09:01:00,US25179M1036,49.36,51.92,49.36,51.92,2529,49.36,49.36,0.0,947.712
2022-12-31 09:00:00,US25278X1090,120.5,121.7,117.88,121.7,522,117.88,117.88,0.0,2263.296
2022-12-31 08:04:00,US2546871060,131.12,132.76,129.96,132.96,7470,130.16,129.96,0.14142135623730148,2495.232
2022-12-31 09:00:00,US2547091080,108.75,109.85,108.25,109.85,773,108.25,108.35,0.07071067811865074,2080.3199999999997
2022-12-31 11:08:00,US25470F1049,25.16,25.3,24.595,25.3,294,24.595,24.595,0.0,472.22399999999993
2022-12-31 08:04:00,US25659T1079,66.0,66.9,66.0,66.9,22,66.0,66.0,0.0,1267.2
2022-12-31 10:32:00,US2605571031,52.68,52.64,52.02,53.04,1595,52.02,52.02,0.0,998.784
2022-12-31 11:40:00,US26142R1041,19.4,19.566,19.4,20.035,3922,19.4,19.4,0.0,372.47999999999996
2022-12-31 09:10:00,US26210C1045,19.192,19.678,19.15,19.678,520,19.192,19.15,0.029698484809836122,367.67999999999995
2022-12-31 09:00:00,US26875P1012,96.42,99.92,96.2,99.92,523,96.38,96.2,0.12727922061357333,1847.04
2022-12-31 10:02:00,US26884L1098,21.11,20.56,20.56,21.11,748,20.56,20.56,0.0,394.75199999999995
2022-12-31 08:23:00,US2786421030,48.21,48.815,47.67,48.815,1601,48.055,47.67,0.2722361107568194,915.264
2022-12-31 08:31:00,US29355A1079,137.72,148.5,130.2,148.5,2744,130.2,130.2,0.0,2499.8399999999997
2022-12-31 11:58:00,US29364G1031,94.5,94.0,93.5,94.5,10,93.5,93.5,0.0,1795.2
2022-12-31 08:04:00,US29786A1060,131.48,137.22,129.08,137.22,1838,129.08,129.08,0.0,2478.3360000000002
2022-12-31 09:19:00,US30161N1019,38.36,38.075,37.825,38.36,51,37.825,37.825,0.0,726.24
2022-12-31 12:00:00,US30212P3038,176.3,175.6,169.6,176.38,382,169.6,169.6,0.0,3256.3199999999997
2022-12-31 08:06:00,US30231G1022,69.99,69.87,67.9,70.05,34182,68.06,67.9,0.11313708498984519,1303.68
2022-12-31 08:04:00,US30303M1027,185.0,188.82,184.2,189.6,37883,184.24,184.38,0.098994949366107,3540.096
2022-12-31 10:21:00,US3119001044,45.845,46.0,45.71,46.0,102,45.71,45.71,0.0,877.632
2022-12-31 09:00:00,US31428X1063,195.8,196.05,194.0,196.05,302,194.0,194.0,0.0,3724.7999999999997
2022-12-31 08:06:00,US3364331070,63.04,66.96,60.54,67.18,10173,61.68,60.54,0.8061017305526645,1162.368
2022-12-31 08:06:00,US3377381088,85.22,86.84,85.22,87.07,492,85.22,85.22,0.0,1636.224
2022-12-31 08:04:00,US3453708600,15.69,15.665,15.32,15.72,23119,15.32,15.32,0.0,294.144
2022-12-31 08:33:00,US35671D8570,41.04,41.99,40.68,42.14,18140,40.68,40.68,0.0,781.0559999999999
2022-12-31 08:04:00,US35952H6018,4.6,5.388,4.5995,5.403,149810,4.5995,4.6,0.00035355339059307784,88.32
2022-12-31 08:04:00,US36467W1099,105.5,112.15,102.25,112.15,877,102.25,102.25,0.0,1963.1999999999998
2022-12-31 08:11:00,US3682872078,3.25,3.34,2.824,3.782,19470069,2.848,2.86,0.008485281374238578,54.912
2022-12-31 08:09:00,US3695501086,218.0,208.0,205.0,220.0,5295,205.0,205.0,0.0,3936.0
2022-12-31 08:04:00,US3696043013,85.0,84.82,83.6,85.63,1580,83.6,83.6,0.0,1605.12
2022-12-31 08:04:00,US3703341046,59.92,60.04,59.86,61.12,1541,59.86,59.86,0.0,1149.312
2022-12-31 09:00:00,US37045V1008,42.015,41.845,41.0,42.015,1749,41.0,41.0,0.0,787.1999999999999
2022-12-31 08:04:00,US3755581036,54.41,53.38,52.77,54.47,10815,52.77,52.77,0.0,1013.184
2022-12-31 08:08:00,US38141G1040,308.6,305.5,301.6,308.6,1589,302.5,301.6,0.6363961030678768,5790.72
2022-12-31 08:04:00,US3825501014,13.8,14.13,13.595,14.175,3547,13.595,13.595,0.0,261.024
2022-12-31 09:19:00,US3994732069,20.02,20.28,20.01,20.28,150,20.02,20.01,0.0070710678118640685,384.192
2022-12-31 09:03:00,US40434L1052,30.56,30.52,30.48,30.76,194,30.48,30.52,0.028284271247461298,585.9839999999999
2022-12-31 08:08:00,US4062161017,31.19,29.58,28.73,31.19,4127,28.73,28.73,0.0,551.616
2022-12-31 12:00:00,US4103451021,13.6,13.75,13.6,13.755,1494,13.6,13.6,0.0,261.12
2022-12-31 09:04:00,US4128221086,35.45,36.58,35.45,36.58,241,35.45,35.45,0.0,680.64
2022-12-31 10:01:00,US4180561072,84.08,87.16,83.9,87.16,16,83.9,83.9,0.0,1610.88
2022-12-31 08:17:00,US42809H1077,87.76,90.24,86.78,90.24,908,86.78,86.78,0.0,1666.176
2022-12-31 08:46:00,US42824C1099,14.0,14.08,14.0,14.3,1283,14.0,14.0,0.0,268.8
2022-12-31 12:00:00,US4364401012,64.78,63.28,63.2,64.78,6,63.2,63.2,0.0,1213.44
2022-12-31 08:06:00,US4370761029,282.0,280.4,277.3,282.0,1215,277.3,277.3,0.0,5324.16
2022-12-31 08:09:00,US4385161066,170.8,168.5,165.55,170.8,602,165.55,165.55,0.0,3178.56
2022-12-31 11:12:00,US4461501045,13.6,13.8,13.5,13.9,1066,13.5,13.5,0.0,259.2
2022-12-31 08:16:00,US4523271090,291.0,292.4,288.9,292.4,90,289.0,288.9,0.07071067811867082,5546.879999999999
2022-12-31 08:04:00,US4581401001,41.955,42.475,41.8,42.575,38296,41.8,41.8,0.0,802.56
2022-12-31 08:04:00,US45866F1049,114.3,114.1,111.25,114.3,77,111.25,111.3,0.03535533905932537,2136.96
2022-12-31 08:04:00,US4592001014,109.55,109.6,108.4,110.6,2053,108.4,108.4,0.0,2081.28
2022-12-31 12:00:00,US4601461035,40.23,38.97,38.68,40.23,312,38.68,38.68,0.0,742.656
2022-12-31 08:04:00,US4612021034,424.35,427.05,420.6,430.3,232,420.6,420.6,0.0,8075.52
2022-12-31 08:04:00,US46120E6023,257.3,261.0,257.3,261.0,61,257.3,257.3,0.0,4940.16
2022-12-31 08:04:00,US46266C1053,203.5,206.5,203.5,206.5,20,203.5,203.5,0.0,3907.2
2022-12-31 11:17:00,US4627261005,54.32,56.14,54.3,56.14,314,54.32,54.3,0.014142135623733162,1042.56
2022-12-31 08:06:00,US46625H1005,129.68,128.88,127.0,129.92,3113,127.02,127.0,0.014142135623728137,2438.4
2022-12-31 08:04:00,US4781601046,145.88,146.64,145.56,147.52,2794,145.56,145.56,0.0,2794.752
2022-12-31 09:03:00,US48203R1041,30.3,30.04,29.8,30.3,1483,29.81,29.81,0.0,572.352
2022-12-31 10:54:00,US4824801009,313.0,316.8,311.4,316.8,149,311.4,311.4,0.0,5978.879999999999
2022-12-31 09:09:00,US4878361082,57.5,57.1,56.96,58.12,108,56.96,56.96,0.0,1093.632
2022-12-31 08:06:00,US49338L1035,142.85,140.95,140.95,142.85,55,140.95,140.95,0.0,2706.24
2022-12-31 08:23:00,US49456B1017,15.3,15.485,15.095,15.485,361,15.095,15.095,0.0,289.824
2022-12-31 08:04:00,US5007541064,35.53,34.89,34.725,35.685,9068,34.725,34.725,0.0,666.72
2022-12-31 09:32:00,US5010441013,40.72,41.99,40.72,41.99,119,40.72,40.72,0.0,781.824
2022-12-31 08:10:00,US5024311095,223.5,222.2,213.3,223.5,1050,213.3,213.7,0.28284271247460296,4103.04
2022-12-31 08:47:00,US5128071082,499.9,506.6,499.9,508.5,526,499.9,499.9,0.0,9598.08
2022-12-31 09:00:00,US5178341070,37.94,38.64,37.94,39.18,1078,37.94,37.94,0.0,728.448
2022-12-31 08:15:00,US5184391044,262.8,265.2,262.4,268.7,23,262.4,262.4,0.0,5038.079999999999
2022-12-31 09:00:00,US5253271028,86.0,89.76,86.0,89.76,1304,86.0,86.32,0.22627416997969038,1657.3439999999998
2022-12-31 12:00:00,US52736R1023,19.93,20.36,19.93,20.36,930,19.93,19.93,0.0,382.656
2022-12-31 09:03:00,US5324571083,222.8,221.6,219.8,222.8,22,219.8,219.8,0.0,4220.16
2022-12-31 10:33:00,US5367971034,286.0,286.0,286.0,286.0,1,286.0,286.0,0.0,5491.2
2022-12-31 08:04:00,US5380341090,112.75,111.5,109.25,112.75,108,109.25,109.25,0.0,2097.6
2022-12-31 08:09:00,US5398301094,393.0,381.1,367.0,393.0,26432,368.1,367.0,0.7778174593052183,7046.4
2022-12-31 08:06:00,US5500211090,261.95,283.0,261.95,283.8,19,261.95,261.95,0.0,5029.44
2022-12-31 08:21:00,US5502411037,8.93,9.22,8.856,9.22,8822,8.856,8.856,0.0,170.0352
2022-12-31 11:48:00,US55087P1049,34.285,34.955,34.285,34.955,2,34.285,34.285,0.0,658.2719999999999
2022-12-31 08:17:00,US55354G1004,452.6,451.7,447.6,452.6,153,447.6,447.6,0.0,8593.92
2022-12-31 08:19:00,US55616P1049,23.01,23.0,22.45,23.1,2680,22.63,22.64,0.007071067811866581,434.688
2022-12-31 08:04:00,US5658491064,19.55,20.0,19.225,20.0,2450,19.225,19.225,0.0,369.12
2022-12-31 08:17:00,US57164Y1073,135.4,135.4,135.4,135.4,5,135.4,135.4,0.0,2599.68
2022-12-31 11:12:00,US5717481023,136.0,139.0,136.0,139.0,212,136.0,136.0,0.0,2611.2
2022-12-31 08:04:00,US5719032022,155.26,153.14,151.7,155.26,77,151.7,151.7,0.0,2912.64
2022-12-31 08:04:00,US5738741041,60.0,62.0,59.0,62.0,1319,60.0,59.0,0.7071067811865476,1132.8
2022-12-31 08:04:00,US57636Q1040,335.0,323.95,319.5,335.0,523,319.5,319.5,0.0,6134.4
2022-12-31 12:00:00,US57667L1070,98.24,101.12,98.24,101.12,16,98.24,98.24,0.0,1886.2079999999999
2022-12-31 08:04:00,US5801351017,220.0,218.4,216.6,220.0,2708,216.6,216.6,0.0,4158.719999999999
2022-12-31 08:04:00,US58733R1023,970.0,1017.5,959.2,1018.0,72,959.2,959.2,0.0,18416.64
2022-12-31 08:05:00,US58933Y1055,67.44,67.47,66.81,67.67,5290,66.95,66.81,0.09899494936611705,1282.752
2022-12-31 08:04:00,US5949181045,261.8,265.3,260.45,265.3,52149,260.55,260.65,0.07071067811863063,5004.48
2022-12-31 09:32:00,US5949603048,3.209,3.629,3.153,3.629,6038,3.153,3.153,0.0,60.5376
2022-12-31 08:04:00,US5951121038,78.99,79.72,78.0,79.77,8619,78.0,78.0,0.0,1497.6
2022-12-31 08:04:00,US60770K1079,132.02,135.9,129.5,136.88,14529,129.5,129.5,0.0,2486.4
2022-12-31 09:00:00,US60871R2094,46.25,46.39,45.91,46.99,773,45.91,45.91,0.0,881.4719999999999
2022-12-31 08:04:00,US6092071058,58.28,58.37,58.12,59.71,3512,58.13,58.12,0.007071067811869092,1115.904
2022-12-31 08:04:00,US6174464486,82.0,81.92,81.75,83.08,1450,81.75,81.75,0.0,1569.6
2022-12-31 08:55:00,US61945C1036,42.97,46.03,42.35,46.1,2269,42.97,42.35,0.4384062043356577,813.12
2022-12-31 09:00:00,US6293775085,34.19,34.0,33.02,34.19,813,33.02,33.02,0.0,633.984
2022-12-31 12:00:00,US64110D1046,71.31,69.92,69.56,71.31,66,69.56,69.56,0.0,1335.552
2022-12-31 08:04:00,US64110L1061,345.0,352.85,340.95,352.85,4454,340.95,341.1,0.10606601717800625,6549.12
2022-12-31 08:06:00,US6516391066,61.8,59.34,59.1,61.9,8969,59.1,59.1,0.0,1134.72
2022-12-31 08:04:00,US6541061031,122.98,122.8,120.9,123.02,2848,120.9,120.94,0.028284271247456274,2322.048
2022-12-31 08:04:00,US6541101050,7.002,7.109,6.838,7.139,15430,6.838,6.838,0.0,131.2896
2022-12-31 08:10:00,US6668071029,387.9,388.7,370.0,399.9,3966,370.0,370.0,0.0,7104.0
2022-12-31 08:04:00,US67066G1040,211.4,218.3,210.15,218.9,56094,210.2,210.3,0.07071067811867082,4037.76
2022-12-31 08:04:00,US6745991058,33.635,37.725,33.635,38.01,12194,33.635,33.64,0.003535533905934546,645.888
2022-12-31 08:38:00,US6806652052,46.58,45.98,44.97,46.58,92,44.97,44.97,0.0,863.424
2022-12-31 09:40:00,US6819191064,73.28,73.6,73.28,73.64,233,73.28,73.28,0.0,1406.9759999999999
2022-12-31 11:11:00,US6821891057,54.67,56.2,54.5,56.2,436,54.67,54.5,0.12020815280171429,1046.3999999999999
2022-12-31 09:00:00,US6826801036,56.1,58.44,55.58,58.44,1318,55.58,55.58,0.0,1067.136
2022-12-31 08:13:00,US68389X1054,70.86,68.02,66.98,70.86,1292,66.98,66.98,0.0,1286.016
2022-12-31 08:06:00,US68622V1061,30.55,33.6,30.55,33.6,184,30.55,30.55,0.0,586.56
2022-12-31 08:29:00,US68902V1070,64.9,64.9,64.9,64.9,8,64.9,64.9,0.0,1246.0800000000002
2022-12-31 08:06:00,US69608A1088,10.698,10.706,10.15,10.83,167869,10.184,10.15,0.024041630560341854,194.88
2022-12-31 08:06:00,US6974351057,520.0,526.0,499.2,526.0,698,500.5,499.2,0.9192388155425198,9584.64
2022-12-31 08:04:00,US70450Y1038,97.15,100.6,96.79,101.0,61472,96.79,96.86,0.0494974746830535,1859.712
2022-12-31 08:06:00,US70614W1009,23.665,25.295,23.665,25.335,4469,23.665,23.665,0.0,454.368
2022-12-31 08:04:00,US7134481081,149.62,145.72,145.42,149.88,1351,145.42,145.42,0.0,2792.064
2022-12-31 08:04:00,US7170811035,41.605,41.825,41.35,42.8,53922,41.35,41.35,0.0,793.92
2022-12-31 08:04:00,US7181721090,94.24,90.7,90.7,94.24,701,90.7,90.7,0.0,1741.44
2022-12-31 09:22:00,US7185461040,75.86,75.28,75.0,75.86,232,75.0,75.0,0.0,1440.0
2022-12-31 08:04:00,US72919P2020,19.652,22.815,19.27,22.825,382827,19.602,19.4,0.14283556979968381,372.47999999999996
2022-12-31 09:00:00,US73278L1052,401.9,407.8,401.9,407.8,4,401.9,401.9,0.0,7716.48
2022-12-31 09:00:00,US74144T1088,130.25,128.9,126.25,131.0,240,126.25,126.25,0.0,2424.0
2022-12-31 08:04:00,US7427181091,140.4,138.84,138.42,140.98,5607,138.42,138.42,0.0,2657.6639999999998
2022-12-31 11:48:00,US7443201022,99.04,99.22,98.58,99.22,140,98.96,98.58,0.26870057685088483,1892.7359999999999
2022-12-31 11:58:00,US74736K1016,122.9,123.65,122.9,123.65,14,122.9,122.9,0.0,2359.68
2022-12-31 08:04:00,US7475251036,150.22,153.64,149.46,153.64,1576,149.46,149.46,0.0,2869.632
2022-12-31 11:34:00,US7509171069,23.58,24.34,23.58,24.34,1,23.58,23.58,0.0,452.73599999999993
2022-12-31 08:08:00,US75513E1010,93.69,90.77,88.0,94.01,35006,88.0,88.0,0.0,1689.6
2022-12-31 10:10:00,US75886F1075,541.7,549.2,541.6,550.7,139,541.6,541.6,0.0,10398.72
2022-12-31 08:04:00,US77543R1023,121.08,125.0,119.18,125.0,1531,120.64,119.18,1.032375900532355,2288.256
2022-12-31 08:04:00,US78409V1044,340.5,340.7,340.5,341.5,2,340.5,340.5,0.0,6537.599999999999
2022-12-31 08:04:00,US79466L3024,183.5,187.84,182.02,188.1,2011,182.02,182.02,0.0,3494.784
2022-12-31 08:06:00,US8064071025,79.2,76.8,76.46,79.2,40,76.46,76.46,0.0,1468.032
2022-12-31 10:02:00,US81752R1005,9.3,9.25,9.15,9.4,4353,9.15,9.15,0.0,175.68
2022-12-31 08:05:00,US81762P1021,512.6,520.2,511.0,523.8,346,511.0,511.4,0.28284271247460296,9818.88
2022-12-31 08:04:00,US83088M1027,124.0,124.8,122.28,124.8,185,122.3,122.28,0.014142135623728137,2347.776
2022-12-31 08:04:00,US83304A1060,34.325,36.27,33.735,36.44,4608,33.75,33.735,0.010606601717798614,647.712
2022-12-31 08:04:00,US8334451098,230.0,242.0,227.65,244.0,408,230.0,227.65,1.6617009357883827,4370.88
2022-12-31 10:04:00,US8447411088,39.635,39.82,38.925,40.165,190,38.925,39.01,0.06010407640085714,748.992
2022-12-31 08:06:00,US8486371045,109.48,107.68,105.22,109.48,271,105.22,105.22,0.0,2020.224
2022-12-31 08:04:00,US8522341036,105.0,116.32,95.0,117.16,24448,99.75,95.0,3.3587572106361008,1824.0
2022-12-31 08:13:00,US8545021011,153.8,145.9,144.35,153.8,7,144.35,144.35,0.0,2771.52
2022-12-31 08:04:00,US8552441094,82.11,82.05,80.54,82.26,3133,80.56,80.54,0.014142135623728137,1546.3680000000002
2022-12-31 08:04:00,US8636671013,230.1,235.1,230.1,235.5,359,230.1,230.1,0.0,4417.92
2022-12-31 08:08:00,US86771W1053,21.55,24.13,21.55,24.13,5451,21.55,21.55,0.0,413.76
2022-12-31 09:35:00,US8725901040,109.06,109.8,109.06,110.92,395,109.06,109.06,0.0,2093.9519999999998
2022-12-31 08:04:00,US8740541094,143.6,145.6,143.6,146.0,13,143.6,143.6,0.0,2757.12
2022-12-31 09:18:00,US8760301072,35.61,36.51,35.61,36.51,432,35.61,35.61,0.0,683.712
2022-12-31 08:27:00,US8807701029,106.22,105.56,103.96,107.18,331,103.96,104.2,0.16970562748477783,2000.6399999999999
2022-12-31 08:04:00,US88160R1014,708.0,776.3,703.1,776.3,61023,703.9,703.8,0.07071067811867082,13512.96
2022-12-31 08:04:00,US8825081040,151.98,151.6,148.24,151.98,420,148.24,148.24,0.0,2846.208
2022-12-31 09:00:00,US88339J1051,72.0,76.71,72.0,77.14,1972,72.0,72.6,0.42426406871192446,1393.9199999999998
2022-12-31 08:04:00,US8835561023,488.7,486.4,480.1,488.7,280,480.1,480.1,0.0,9217.92
2022-12-31 09:28:00,US88554D2053,15.0,15.97,14.94,15.97,3400,15.0,15.01,0.007071067811865324,288.192
2022-12-31 08:06:00,US88579Y1010,135.0,132.8,132.4,135.15,3937,132.4,132.45,0.035355339059315316,2543.0399999999995
